id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
1062722,movie,Frankenstein,2025-10-17,736.4639,7.87,1331,en,Drama; Horror; Fantasy,2025-11-16
1248226,movie,Playdate,2025-11-05,394.434,6.516,152,en,Action; Comedy; Family,2025-11-16
1054867,movie,One Battle After Another,2025-09-23,376.4645,7.617,1343,en,Action; Thriller; Crime,2025-11-16
200875,tv,IT: Welcome to Derry,2025-10-26,279.0968,7.902,364,en,Drama; Mystery,2025-11-16
1242898,movie,Predator: Badlands,2025-11-05,279.0902,7.339,319,en,Action; Science Fiction; Adventure,2025-11-16
66732,tv,Stranger Things,2016-07-15,259.7541,8.6,18986,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-16
1197137,movie,Black Phone 2,2025-10-15,202.5588,7.102,482,en,Horror; Thriller,2025-11-16
1429738,movie,Tee Yai: Born to Be Bad,2025-11-13,192.2198,7.722,9,th,Crime; Action; Drama,2025-11-16
71912,tv,The Witcher,2019-12-20,165.9757,7.978,6380,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-16
225171,tv,Pluribus,2025-11-06,165.916,8.432,96,en,Drama; Sci-Fi & Fantasy,2025-11-16
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,159.6562,7.8,530,ja,Animation; Action; Fantasy; Thriller,2025-11-16
1396,tv,Breaking Bad,2008-01-20,153.4357,8.935,16522,en,Drama; Crime,2025-11-16
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,139.2351,8.2,183,ja,Animation; Action; Romance; Fantasy,2025-11-16
7451,movie,xXx,2002-08-09,136.3825,5.963,4642,en,Action; Adventure; Thriller; Crime; Drama,2025-11-16
94954,tv,Hazbin Hotel,2024-01-18,131.9094,8.665,1402,en,Animation; Comedy; Drama; Sci-Fi & Fantasy,2025-11-16
425274,movie,Now You See Me: Now You Don't,2025-11-12,129.2544,6.906,90,en,Thriller; Crime; Mystery,2025-11-16
153312,tv,Tulsa King,2022-11-13,117.8273,8.3,2380,en,Crime; Drama; Comedy,2025-11-16
252193,tv,Last Samurai Standing,2025-11-13,116.1612,8.409,33,ja,Action & Adventure; Drama,2025-11-16
456,tv,The Simpsons,1989-12-17,113.5328,8.012,10436,en,Family; Animation; Comedy,2025-11-16
250670,tv,Maxton Hall - The World Between Us,2024-05-09,113.2725,8.353,574,de,Drama,2025-11-16
1242419,movie,Roofman,2025-10-08,107.5382,7.265,151,en,Comedy; Drama; Crime,2025-11-16
1399,tv,Game of Thrones,2011-04-17,101.8318,8.459,25776,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-16
1117857,movie,In Your Dreams,2025-11-07,100.6091,6.953,41,en,Animation; Family; Comedy; Adventure; Fantasy,2025-11-16
617126,movie,The Fantastic 4: First Steps,2025-07-23,93.961,7.058,2388,en,Science Fiction; Adventure; Action,2025-11-16
301001,tv,Mrs Playmen,2025-11-12,78.1918,7.9,9,it,Drama,2025-11-16
1084242,movie,Zootopia 2,2025-11-26,75.2617,0.0,0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-16
274979,tv,The Crystal Cuckoo,2025-11-14,74.4464,5.5,8,es,Drama,2025-11-16
221079,tv,The Last Frontier,2025-10-09,74.4301,7.425,80,en,Crime; Drama,2025-11-16
798645,movie,The Running Man,2025-11-11,71.3656,7.159,69,en,Action; Thriller; Science Fiction,2025-11-16
250504,tv,The Beast in Me,2025-11-13,68.5497,7.222,18,en,Mystery; Drama,2025-11-16
1425122,movie,A Very Jonas Christmas Movie,2025-11-10,68.1684,7.289,19,en,Comedy; Music,2025-11-16
272418,tv,Robin Hood,2025-11-02,66.7495,7.818,44,en,Drama; Action & Adventure,2025-11-16
63926,tv,One-Punch Man,2015-10-05,64.1747,8.4,3898,ja,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy,2025-11-16
1419406,movie,The Shadow's Edge,2025-08-16,62.4749,7.2,45,zh,Action; Crime; Thriller,2025-11-16
211089,tv,Strange Tales of Tang Dynasty,2022-09-27,62.2698,8.2,33,zh,Mystery; Crime; Drama; Action & Adventure,2025-11-16
119051,tv,Wednesday,2022-11-23,62.1553,8.373,10048,en,Sci-Fi & Fantasy; Mystery; Comedy,2025-11-16
1038392,movie,The Conjuring: Last Rites,2025-09-03,58.8472,6.997,1284,en,Horror,2025-11-16
1234821,movie,Jurassic World Rebirth,2025-07-01,54.685,6.4,2486,en,Science Fiction; Adventure; Action,2025-11-16
299778,tv,Tatsuki Fujimoto 17-26,2025-11-08,54.5495,7.6,11,ja,Animation; Drama; Comedy; Sci-Fi & Fantasy,2025-11-16
1061474,movie,Superman,2025-07-09,53.3111,7.416,3810,en,Science Fiction; Adventure; Action,2025-11-16
2190,tv,South Park,1997-08-13,52.718,8.342,4738,en,Animation; Comedy,2025-11-16
239385,tv,The Manipulated,2025-11-05,52.546,8.8,17,ko,Crime; Drama,2025-11-16
1401318,movie,A Merry Little Ex-Mas,2025-11-12,52.067,6.641,46,en,Romance; Comedy,2025-11-16
967941,movie,Wicked: For Good,2025-11-17,50.7926,5.0,27,en,Romance; Fantasy; Adventure,2025-11-16
1114967,movie,Good Fortune,2025-10-14,48.8848,7.093,167,en,Comedy; Fantasy,2025-11-16
256721,tv,Gachiakuta,2025-07-06,47.6397,8.8,137,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2025-11-16
120089,tv,SPY x FAMILY,2022-04-09,47.4168,8.5,2122,ja,Animation; Comedy; Action & Adventure,2025-11-16
271885,tv,As You Stood By,2025-11-07,45.7032,8.1,35,ko,Crime; Drama; Mystery,2025-11-16
911430,movie,F1,2025-06-25,42.9677,7.8,2590,en,Action; Drama,2025-11-16
246386,tv,All Her Fault,2025-11-07,42.6571,8.364,22,en,Drama; Mystery; Crime,2025-11-16
533533,movie,TRON: Ares,2025-10-08,42.0637,6.349,397,en,Science Fiction; Adventure; Action,2025-11-16
402431,movie,Wicked,2024-11-20,42.0194,6.906,2535,en,Drama; Romance; Fantasy,2025-11-16
604079,movie,The Long Walk,2025-09-10,40.6593,6.931,757,en,Thriller; Horror; Science Fiction,2025-11-16
1078605,movie,Weapons,2025-08-04,38.6056,7.339,2337,en,Horror; Mystery,2025-11-16
