id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
76479,tv,The Boys,2019-07-25,599.6847,8.438,12024,en,Sci-Fi & Fantasy; Action & Adventure,2026-05-03
124364,tv,FROM,2022-02-20,540.3756,8.178,2699,en,Mystery; Drama; Sci-Fi & Fantasy,2026-05-03
1318447,movie,Apex,2026-04-24,520.2524,6.438,624,en,Action; Thriller,2026-05-03
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,501.9579,6.7,711,en,Family; Comedy; Adventure; Fantasy; Animation,2026-05-03
79744,tv,The Rookie,2018-10-16,298.4098,8.532,3152,en,Crime; Drama; Comedy,2026-05-03
85552,tv,Euphoria,2019-06-16,289.2221,8.28,10482,en,Drama,2026-05-03
1198994,movie,Send Help,2026-01-22,286.717,6.998,1168,en,Horror; Thriller; Comedy,2026-05-03
936075,movie,Michael,2026-04-22,262.1418,7.492,454,en,Music; Drama,2026-05-03
1292695,movie,They Will Kill You,2026-03-25,241.089,6.639,320,en,Action; Comedy; Horror,2026-05-03
4614,tv,NCIS,2003-09-23,222.7555,7.615,2486,en,Crime; Drama; Action & Adventure,2026-05-03
1327819,movie,Hoppers,2026-03-04,218.0784,7.707,694,en,Adventure; Animation; Comedy; Family; Science Fiction,2026-05-03
1416,tv,Grey's Anatomy,2005-03-27,213.0927,8.207,10855,en,Drama,2026-05-03
1314481,movie,The Devil Wears Prada 2,2026-04-29,208.5471,6.774,234,en,Comedy; Drama,2026-05-03
83533,movie,Avatar: Fire and Ash,2025-12-17,205.9337,7.366,2795,en,Science Fiction; Adventure; Fantasy,2026-05-03
1613798,movie,Vengeance,2026-02-26,198.7116,7.077,123,es,Action; Thriller,2026-05-03
1007757,movie,Swapped,2026-05-01,198.5328,8.1,41,en,Animation; Adventure; Comedy; Family; Fantasy,2026-05-03
456,tv,The Simpsons,1989-12-17,190.4882,8.012,10700,en,Family; Animation; Comedy,2026-05-03
95557,tv,INVINCIBLE,2021-03-25,182.5391,8.624,5655,en,Animation; Drama; Sci-Fi & Fantasy; Action & Adventure,2026-05-03
980431,movie,Avatar Aang: The Last Airbender,2026-10-09,179.5468,0.0,0,en,Animation; Action; Adventure; Fantasy,2026-05-03
1434,tv,Family Guy,1999-01-31,178.043,7.397,4902,en,Animation; Comedy,2026-05-03
687163,movie,Project Hail Mary,2026-03-15,154.5246,8.21,1888,en,Science Fiction; Adventure,2026-05-03
1297842,movie,GOAT,2026-02-11,152.1252,7.93,481,en,Animation; Comedy; Family,2026-05-03
66732,tv,Stranger Things,2016-07-15,146.2172,8.568,21064,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-05-03
202411,tv,Monarch: Legacy of Monsters,2023-11-16,145.5217,7.716,1195,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-05-03
1290821,movie,Shelter,2026-01-28,138.0559,6.803,628,en,Action; Crime; Thriller,2026-05-03
95479,tv,JUJUTSU KAISEN,2020-10-03,130.7579,8.551,4360,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-05-03
278573,tv,Perfect Crown,2026-04-10,122.3122,8.2,19,ko,Comedy; Drama,2026-05-03
1084242,movie,Zootopia 2,2025-11-26,119.6138,7.604,2647,en,Adventure; Animation; Comedy; Family; Mystery,2026-05-03
223386,tv,Man on Fire,2026-04-30,114.1415,6.155,42,en,Action & Adventure; Crime,2026-05-03
1171145,movie,Crime 101,2026-02-11,110.3532,6.948,841,en,Crime; Thriller,2026-05-03
202555,tv,Daredevil: Born Again,2025-03-04,109.0804,8.027,784,en,Drama; Action & Adventure; Crime,2026-05-03
202555,tv,Daredevil: Born Again,2025-03-04,109.0804,8.027,784,en,Drama; Action & Adventure; Crime,2026-05-03
56570,tv,Outlander,2014-08-09,104.495,8.176,2814,en,Drama; Sci-Fi & Fantasy,2026-05-03
270476,tv,Widow's Bay,2026-04-28,100.5484,7.3,15,en,Drama; Mystery; Comedy,2026-05-03
285838,tv,If Wishes Could Kill,2026-04-24,90.049,8.02,50,ko,Mystery; Drama,2026-05-03
250307,tv,The Pitt,2025-01-09,85.106,8.721,703,en,Drama,2026-05-03
1368166,movie,The Housemaid,2025-12-18,83.008,7.229,1973,en,Mystery; Thriller,2026-05-03
290856,tv,Marshals,2026-03-01,80.97,7.161,137,en,Drama,2026-05-03
1084577,movie,Balls Up,2026-04-15,77.8853,5.7,171,en,Comedy; Action; Adventure,2026-05-03
209867,tv,Frieren: Beyond Journey's End,2023-09-29,74.5671,8.8,793,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-05-03
1159559,movie,Scream 7,2026-02-25,74.5461,6.043,833,en,Horror; Mystery; Crime,2026-05-03
211288,tv,Tracker,2024-02-11,73.4727,7.511,266,en,Drama; Crime,2026-05-03
1290417,movie,Thrash,2026-04-10,70.9992,5.892,493,en,Horror; Thriller,2026-05-03
65942,tv,Re:ZERO -Starting Life in Another World-,2016-04-04,65.8723,7.831,605,ja,Animation; Action & Adventure; Sci-Fi & Fantasy; Mystery,2026-05-03
94997,tv,House of the Dragon,2022-08-21,65.5332,8.288,5867,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-05-03
87917,tv,For All Mankind,2019-11-01,62.6621,7.7,916,en,Drama; Sci-Fi & Fantasy; War & Politics,2026-05-03
1304313,movie,Lee Cronin's The Mummy,2026-04-15,60.7787,6.754,173,en,Horror; Mystery,2026-05-03
840464,movie,Greenland 2: Migration,2026-01-07,60.5016,6.419,973,en,Adventure; Thriller; Science Fiction,2026-05-03
37854,tv,One Piece,1999-10-20,56.065,8.724,5234,ja,Action & Adventure; Comedy; Animation,2026-05-03
124101,tv,Hacks,2021-05-13,55.443,7.426,337,en,Comedy; Drama,2026-05-03
45790,tv,JoJo's Bizarre Adventure,2012-10-06,54.8586,8.559,1576,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-05-03
1316092,movie,"""Wuthering Heights""",2026-02-11,54.722,6.548,857,en,Romance; Drama,2026-05-03
1110034,movie,Kraken,2026-02-06,53.1404,6.348,23,no,Horror; Action; Thriller,2026-05-03
1383731,movie,Protector,2026-02-20,48.9005,6.5,44,en,Action; Thriller,2026-05-03
1430077,movie,Hokum,2026-04-29,48.7823,7.3,14,en,Horror,2026-05-03
111110,tv,ONE PIECE,2023-08-31,47.4377,8.11,1729,en,Action & Adventure; Sci-Fi & Fantasy,2026-05-03
224263,tv,Stranger Things: Tales from '85,2026-04-23,47.1479,7.2,40,en,Animation; Sci-Fi & Fantasy; Mystery; Action & Adventure,2026-05-03
262848,tv,Unchosen,2026-04-21,46.2223,7.103,29,en,Drama,2026-05-03
1272837,movie,28 Years Later: The Bone Temple,2026-01-14,46.1855,7.116,1112,en,Horror; Thriller; Science Fiction,2026-05-03
245318,tv,Margo's Got Money Troubles,2026-04-14,43.3724,8.019,27,en,Drama; Comedy,2026-05-03
300529,tv,Straight to Hell,2026-04-27,42.7801,8.25,8,ja,Drama,2026-05-03
257994,tv,Half Man,2026-04-28,41.8341,8.3,11,en,Drama; Mystery; Family,2026-05-03
289219,tv,Star Wars: Maul - Shadow Lord,2026-04-06,40.7134,7.819,58,en,Animation; Sci-Fi & Fantasy; Action & Adventure,2026-05-03
1480387,movie,undertone,2026-03-12,39.3921,6.426,129,en,Horror; Mystery,2026-05-03
245842,tv,Wistoria: Wand and Sword,2024-07-07,38.9847,7.6,103,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-05-03
829487,movie,Je m'appelle Agneta,2026-04-28,38.4683,7.3,10,sv,Comedy; Drama; Romance,2026-05-03
278113,tv,Gold Land,2026-04-29,37.651,9.5,4,ko,Drama; Crime; Mystery,2026-05-03
196950,tv,Witch Hat Atelier,2026-04-06,37.3512,8.885,26,ja,Animation; Drama; Sci-Fi & Fantasy,2026-05-03
287527,tv,The Testaments,2026-04-08,36.3564,6.5,34,en,Drama,2026-05-03
82684,tv,That Time I Got Reincarnated as a Slime,2018-10-02,36.3347,8.395,871,ja,Action & Adventure; Animation; Sci-Fi & Fantasy; Comedy,2026-05-03
1321179,movie,The King's Warden,2026-02-04,34.7896,7.1,15,ko,History; Drama,2026-05-03
289424,tv,We Are All Trying Here,2026-04-18,34.4612,9.2,12,ko,Drama,2026-05-03
154385,tv,BEEF,2023-04-06,33.1356,7.8,915,en,Comedy; Drama,2026-05-03
