id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
66732,tv,Stranger Things,2016-07-15,1453.1873,8.601,19298.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-30
1084242,movie,Zootopia 2,2025-11-26,531.3208,7.632,197.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-30
1419406,movie,The Shadow's Edge,2025-08-16,370.3255,6.332,128.0,zh,Action; Crime; Thriller,2025-11-30
1309012,movie,Altered,2025-09-18,320.3196,6.5,40.0,en,Science Fiction; Action,2025-11-30
200875,tv,IT: Welcome to Derry,2025-10-26,268.9393,8.061,529.0,en,Drama; Mystery,2025-11-30
1363123,movie,The Family Plan 2,2025-11-11,263.2653,6.73,254.0,en,Action; Comedy,2025-11-30
1448560,movie,Wildcat,2025-11-19,223.9224,6.4,19.0,en,Action; Thriller; Crime,2025-11-30
967941,movie,Wicked: For Good,2025-11-19,221.9589,6.8,338.0,en,Fantasy; Adventure; Romance,2025-11-30
1196573,movie,She Rides Shotgun,2025-07-31,202.9529,7.056,99.0,en,Action; Thriller; Crime,2025-11-30
1246049,movie,Dracula,2025-07-30,193.2672,7.044,477.0,fr,Horror; Fantasy; Romance,2025-11-30
1062722,movie,Frankenstein,2025-10-17,192.548,7.775,1982.0,en,Drama; Fantasy; Horror,2025-11-30
1469354,movie,Border Hunters,2025-10-20,184.4183,8.8,5.0,en,Action; Thriller,2025-11-30
1242898,movie,Predator: Badlands,2025-11-05,182.1091,7.414,501.0,en,Action; Science Fiction; Adventure,2025-11-30
153312,tv,Tulsa King,2022-11-13,138.5823,8.314,2413.0,en,Crime; Drama; Comedy,2025-11-30
1054867,movie,One Battle After Another,2025-09-23,138.3109,7.493,1710.0,en,Action; Thriller; Crime,2025-11-30
701387,movie,Bugonia,2025-10-23,129.8461,7.557,530.0,en,Crime; Science Fiction,2025-11-30
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,126.0622,7.6,580.0,ja,Animation; Action; Fantasy,2025-11-30
456,tv,The Simpsons,1989-12-17,119.1432,8.013,10461.0,en,Family; Animation; Comedy,2025-11-30
425274,movie,Now You See Me: Now You Don't,2025-11-12,118.5741,6.3,289.0,en,Thriller; Crime; Mystery,2025-11-30
301507,tv,Heated Rivalry,2025-11-28,115.1452,7.833,12.0,en,Drama,2025-11-30
269149,movie,Zootopia,2016-02-11,113.7735,7.754,17146.0,en,Animation; Adventure; Family; Comedy,2025-11-30
1327862,movie,Regretting You,2025-10-22,102.9613,7.1,111.0,en,Romance; Drama,2025-11-30
1399,tv,Game of Thrones,2011-04-17,100.7177,8.46,25844.0,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-30
1248226,movie,Playdate,2025-11-05,99.194,6.166,333.0,en,Action; Comedy; Family,2025-11-30
1434,tv,Family Guy,1999-01-31,92.8542,7.387,4719.0,en,Animation; Comedy,2025-11-30
225171,tv,Pluribus,2025-11-06,90.2725,7.962,169.0,en,Drama; Sci-Fi & Fantasy,2025-11-30
1197137,movie,Black Phone 2,2025-10-15,88.2074,6.9,625.0,en,Horror; Thriller,2025-11-30
1396,tv,Breaking Bad,2008-01-20,85.2603,8.935,16589.0,en,Drama; Crime,2025-11-30
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,81.275,7.846,224.0,ja,Animation; Action; Romance; Fantasy,2025-11-30
250670,tv,Maxton Hall - The World Between Us,2024-05-09,79.8647,8.351,586.0,de,Drama,2025-11-30
1668,tv,Friends,1994-09-22,74.643,8.423,8696.0,en,Comedy,2025-11-30
239385,tv,The Manipulated,2025-11-05,70.7563,8.765,34.0,ko,Crime; Drama,2025-11-30
119051,tv,Wednesday,2022-11-23,69.4073,8.371,10078.0,en,Sci-Fi & Fantasy; Mystery; Comedy,2025-11-30
1522377,movie,Two Worlds One Wish,2025-11-24,68.1983,7.917,12.0,tr,Romance; Drama,2025-11-30
1241983,movie,Train Dreams,2025-11-05,67.8597,7.3,170.0,en,Drama,2025-11-30
402431,movie,Wicked,2024-11-20,63.8815,6.917,2628.0,en,Drama; Romance; Fantasy,2025-11-30
617126,movie,The Fantastic 4: First Steps,2025-07-23,63.2392,7.036,2528.0,en,Science Fiction; Adventure; Action,2025-11-30
1218762,movie,Jingle Bell Heist,2025-11-25,62.3549,6.063,48.0,en,Romance; Crime; Comedy,2025-11-30
1038392,movie,The Conjuring: Last Rites,2025-09-03,61.8271,7.0,1385.0,en,Horror,2025-11-30
1223601,movie,Sisu: Road to Revenge,2025-10-21,56.3649,7.5,30.0,fi,Action; War,2025-11-30
221079,tv,The Last Frontier,2025-10-09,56.338,7.3,92.0,en,Crime; Drama,2025-11-30
63926,tv,One-Punch Man,2015-10-05,55.7385,8.397,3913.0,ja,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy,2025-11-30
252193,tv,Last Samurai Standing,2025-11-13,54.1053,8.01,100.0,ja,Action & Adventure; Drama,2025-11-30
7451,movie,xXx,2002-08-09,52.7937,6.0,4675.0,en,Action; Adventure; Thriller; Crime; Drama,2025-11-30
1550797,movie,Prep & Landing: The Snowball Protocol,2025-11-27,51.235,8.0,6.0,en,Animation,2025-11-30
272418,tv,Robin Hood,2025-11-02,50.551,8.0,54.0,en,Drama; Action & Adventure,2025-11-30
1242419,movie,Roofman,2025-10-08,50.063,7.244,234.0,en,Comedy; Drama; Crime,2025-11-30
1299655,movie,Blue Moon,2025-10-17,49.493,6.965,43.0,en,Drama,2025-11-30
157741,tv,Landman,2024-11-17,48.0702,8.0,304.0,en,Drama,2025-11-30
1061474,movie,Superman,2025-07-09,47.5487,7.414,3899.0,en,Science Fiction; Adventure; Action,2025-11-30
1234821,movie,Jurassic World Rebirth,2025-07-01,47.5007,6.378,2549.0,en,Science Fiction; Adventure; Action,2025-11-30
2190,tv,South Park,1997-08-13,47.3173,8.343,4747.0,en,Animation; Comedy,2025-11-30
798645,movie,The Running Man,2025-11-11,46.6163,6.763,230.0,en,Action; Thriller; Science Fiction,2025-11-30
120089,tv,SPY x FAMILY,2022-04-09,45.5028,8.5,2123.0,ja,Animation; Comedy; Action & Adventure,2025-11-30
256721,tv,Gachiakuta,2025-07-06,44.3837,8.672,148.0,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2025-11-30
