id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
1368337,movie,The Odyssey,2026-07-15,660.4968,7.78,640,en,Adventure; Action; Fantasy,2026-07-19
1339713,movie,Obsession,2026-05-13,600.7823,8.25,3289,en,Horror; Thriller,2026-07-19
1275779,movie,Disclosure Day,2026-06-10,462.8826,6.694,898,en,Science Fiction; Thriller,2026-07-19
1108427,movie,Moana,2026-07-08,364.172,5.9,113,en,Family; Fantasy; Comedy; Adventure,2026-07-19
1273221,movie,Scary Movie,2026-06-03,339.8036,5.4,474,en,Comedy; Horror,2026-07-19
1315772,movie,Minions & Monsters,2026-06-24,286.1125,6.438,200,en,Adventure; Animation; Comedy; Family; Fantasy,2026-07-19
1315772,movie,Minions & Monsters,2026-06-24,286.1125,6.438,200,en,Adventure; Animation; Comedy; Family; Fantasy,2026-07-19
1083381,movie,Backrooms,2026-05-27,279.526,7.0,1706,en,Horror; Mystery; Science Fiction,2026-07-19
1084244,movie,Toy Story 5,2026-06-17,279.0417,7.434,655,en,Animation; Family; Comedy; Adventure,2026-07-19
1368314,movie,Passenger,2026-05-20,206.8151,7.227,484,en,Horror; Thriller,2026-07-19
94997,tv,House of the Dragon,2022-08-21,205.2971,8.369,6646,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2026-07-19
1280738,movie,The Furious,2026-06-10,204.9103,7.439,221,zh,Action; Crime; Thriller,2026-07-19
1314481,movie,The Devil Wears Prada 2,2026-04-29,185.7326,7.115,1555,en,Comedy; Drama,2026-07-19
125988,tv,Silo,2023-05-04,179.9342,8.172,2285,en,Sci-Fi & Fantasy; Drama,2026-07-19
687163,movie,Project Hail Mary,2026-03-15,171.0115,8.7,6219,en,Science Fiction; Adventure,2026-07-19
1318621,movie,Descendants: Wicked Wonderland,2026-07-16,150.1921,7.8,48,en,Fantasy; Family; TV Movie,2026-07-19
65942,tv,Re:ZERO -Starting Life in Another World-,2016-04-04,148.3736,8.007,719,ja,Animation; Drama; Mystery; Action & Adventure; Sci-Fi & Fantasy,2026-07-19
124364,tv,FROM,2022-02-20,141.2784,8.502,4021,en,Mystery; Drama; Sci-Fi & Fantasy,2026-07-19
1081003,movie,Supergirl,2026-06-24,124.4946,6.2,495,en,Action; Adventure; Science Fiction,2026-07-19
1668364,movie,Desire,2026-05-07,123.6997,6.7,55,es,Mystery; Drama,2026-07-19
83533,movie,Avatar: Fire and Ash,2025-12-17,123.0,7.636,3856,en,Science Fiction; Adventure; Fantasy,2026-07-19
94664,tv,Mushoku Tensei: Jobless Reincarnation,2021-01-11,120.5223,8.5,1594,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-07-19
1228710,movie,The Mandalorian and Grogu,2026-05-20,113.7379,6.661,606,en,Action; Adventure; Science Fiction,2026-07-19
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,102.8317,8.258,3130,en,Family; Comedy; Adventure; Fantasy; Animation,2026-07-19
936075,movie,Michael,2026-04-22,100.6852,8.702,3597,en,Music; Drama,2026-07-19
66732,tv,Stranger Things,2016-07-15,96.0926,8.559,21475,en,Action & Adventure; Mystery; Sci-Fi & Fantasy,2026-07-19
1304313,movie,Lee Cronin's The Mummy,2026-04-15,96.0413,7.97,2280,en,Horror; Mystery,2026-07-19
60625,tv,Rick and Morty,2013-12-02,91.6271,8.679,11131,en,Animation; Comedy; Sci-Fi & Fantasy; Action & Adventure,2026-07-19
1413976,movie,Citizen Vigilante,2026-06-19,85.5913,6.353,259,en,Thriller; Action; Crime,2026-07-19
1212763,movie,Evil Dead Burn,2026-07-07,82.8123,6.789,166,en,Horror; Thriller,2026-07-19
931285,movie,Mortal Kombat II,2026-05-06,79.6475,7.984,2032,en,Action; Fantasy; Adventure,2026-07-19
4057,tv,Criminal Minds,2005-09-22,76.9442,8.303,4124,en,Crime; Drama; Mystery,2026-07-19
76479,tv,The Boys,2019-07-25,75.5864,8.443,13142,en,Sci-Fi & Fantasy; Action & Adventure,2026-07-19
296206,tv,Agent Kim Reactivated,2026-06-26,74.3882,7.368,34,ko,Action & Adventure; Crime; Drama,2026-07-19
1327819,movie,Hoppers,2026-03-04,71.7703,8.19,1972,en,Adventure; Animation; Comedy; Family; Science Fiction,2026-07-19
1301421,movie,The Sheep Detectives,2026-04-30,71.4511,7.9,1037,en,Comedy; Family; Mystery,2026-07-19
456,tv,The Simpsons,1989-12-17,69.3158,8.02,10878,en,Family; Animation; Comedy,2026-07-19
278624,tv,Lucky,2026-07-14,67.3537,6.426,54,en,Drama; Crime,2026-07-19
969681,movie,Spider-Man: Brand New Day,2026-07-29,67.0073,0.0,0,en,Science Fiction; Action; Adventure,2026-07-19
299167,tv,Dutton Ranch,2026-05-15,64.7013,9.246,448,en,Western; Drama,2026-07-19
980431,movie,Avatar Aang: The Last Airbender,2026-07-24,61.6131,0.0,0,en,Animation; Action; Adventure; Fantasy,2026-07-19
276161,tv,Teach You a Lesson,2026-06-05,53.9879,9.458,704,ko,Action & Adventure; Drama; Comedy,2026-07-19
1656220,movie,23 000 Lives,2026-07-02,50.9393,4.914,29,de,Drama,2026-07-19
312949,tv,Chainsmoker Cat,2026-07-03,47.952,8.409,33,ja,Animation; Comedy; Sci-Fi & Fantasy,2026-07-19
1595852,movie,Boulevard,2026-04-10,42.0036,7.627,114,es,Romance; Drama,2026-07-19
278178,tv,I Will Find You,2026-06-18,41.9252,8.258,295,en,Drama; Mystery; Crime,2026-07-19
279323,tv,The East Palace,2026-07-17,41.575,7.9,18,ko,Mystery; Action & Adventure; Sci-Fi & Fantasy; Drama,2026-07-19
1325734,movie,The Drama,2026-04-01,40.4589,6.914,1268,en,Romance; Comedy; Drama,2026-07-19
291392,tv,Love For You,2026-07-05,39.5248,8.7,3,zh,Drama,2026-07-19
95479,tv,JUJUTSU KAISEN,2020-10-03,38.2296,8.583,4560,ja,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-07-19
136315,tv,The Bear,2022-06-23,37.965,8.14,1823,en,Drama; Comedy,2026-07-19
1541560,movie,Stop! That! Train!,2026-06-12,37.7707,5.0,26,en,Action; Comedy,2026-07-19
138502,tv,X-Men '97,2024-03-20,35.7896,8.638,777,en,Animation; Action & Adventure; Sci-Fi & Fantasy,2026-07-19
1242332,movie,Normal,2026-04-16,34.073,7.117,355,en,Action; Crime; Thriller,2026-07-19
254528,tv,The Hawk,2026-07-16,33.7301,4.447,19,en,Comedy,2026-07-19
1290821,movie,Shelter,2026-01-28,33.1651,7.751,1514,en,Action; Crime; Thriller,2026-07-19
1202033,movie,Enola Holmes 3,2026-06-30,31.5633,6.952,459,en,Adventure; Crime; Mystery,2026-07-19
30984,tv,Bleach,2004-10-05,31.476,8.364,2177,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2026-07-19
1122573,movie,In the Grey,2026-05-13,31.4221,7.5,507,en,Action; Thriller,2026-07-19
454639,movie,Masters of the Universe,2026-06-03,31.1133,6.9,406,en,Action; Fantasy; Science Fiction,2026-07-19
209867,tv,Frieren: Beyond Journey's End,2023-09-29,30.1549,8.803,892,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-07-19
209867,tv,Frieren: Beyond Journey's End,2023-09-29,30.1549,8.803,892,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2026-07-19
241882,tv,Ride or Die,2026-07-15,30.067,4.7,37,en,Action & Adventure,2026-07-19
286709,tv,The Westies,2026-07-12,30.0018,6.0,10,en,Drama; Crime,2026-07-19
1084242,movie,Zootopia 2,2025-11-26,29.6727,7.681,3118,en,Animation; Adventure; Comedy; Mystery; Family,2026-07-19
300727,tv,The Apartment Job,2026-07-11,28.2925,5.3,3,ko,Drama; Comedy; Crime,2026-07-19
301412,tv,Dream to You,2026-07-13,24.995,7.9,5,ko,Drama; Comedy,2026-07-19
1468683,movie,Heartstopper Forever,2026-07-14,24.8592,6.736,91,en,Romance; Drama,2026-07-19
277439,tv,Cape Fear,2026-06-04,24.3315,7.093,75,en,Drama; Crime,2026-07-19
