id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
66732,tv,Stranger Things,2016-07-15,514.6767,8.598,19615,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-12-21
425274,movie,Now You See Me: Now You Don't,2025-11-12,493.3005,6.454,559,en,Thriller; Crime; Mystery,2025-12-21
83533,movie,Avatar: Fire and Ash,2025-12-17,435.72,7.276,372,en,Science Fiction; Adventure; Fantasy,2025-12-21
200875,tv,IT: Welcome to Derry,2025-10-26,428.0597,8.26,967,en,Drama; Mystery,2025-12-21
1223601,movie,Sisu: Road to Revenge,2025-10-21,417.7151,7.699,221,fi,Action; War,2025-12-21
982843,movie,The Great Flood,2025-09-18,417.2527,5.961,115,ko,Science Fiction; Adventure; Drama,2025-12-21
1084242,movie,Zootopia 2,2025-11-26,340.7873,7.6,682,en,Animation; Comedy; Adventure; Family; Mystery,2025-12-21
798645,movie,The Running Man,2025-11-11,263.1155,6.843,693,en,Action; Thriller; Science Fiction,2025-12-21
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,234.4207,7.262,898,en,Thriller; Mystery; Comedy,2025-12-21
106379,tv,Fallout,2024-04-10,199.7905,8.2,2223,en,Action & Adventure; Drama; Sci-Fi & Fantasy,2025-12-21
279041,tv,Speed and Love,2025-12-12,189.8405,5.75,4,zh,Drama,2025-12-21
1228246,movie,Five Nights at Freddy's 2,2025-12-03,153.0611,6.3,206,en,Horror; Thriller,2025-12-21
456,tv,The Simpsons,1989-12-17,147.804,8.011,10492,en,Family; Animation; Comedy,2025-12-21
240459,tv,Spartacus: House of Ashur,2025-12-05,147.6045,6.3,84,en,Drama; Action & Adventure,2025-12-21
533533,movie,TRON: Ares,2025-10-08,144.3032,6.6,788,en,Science Fiction; Adventure; Action,2025-12-21
1396,tv,Breaking Bad,2008-01-20,126.7835,8.935,16716,en,Drama; Crime,2025-12-21
1589891,movie,A Time for Bravery,2025-12-18,124.6853,6.389,9,es,Comedy; Action,2025-12-21
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,121.3886,8.296,459,ja,Animation; Action; Romance; Fantasy,2025-12-21
1242898,movie,Predator: Badlands,2025-11-05,120.1684,7.343,662,en,Action; Science Fiction; Adventure,2025-12-21
1180831,movie,Troll 2,2025-11-30,114.4198,6.646,294,no,Action; Fantasy; Thriller,2025-12-21
225171,tv,Pluribus,2025-11-06,111.3757,7.9,257,en,Drama; Sci-Fi & Fantasy; Comedy,2025-12-21
279601,tv,Man vs Baby,2025-12-11,106.3738,6.8,89,en,Comedy; Family,2025-12-21
1399,tv,Game of Thrones,2011-04-17,102.3366,8.5,25941,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-12-21
76600,movie,Avatar: The Way of Water,2022-12-14,100.8395,7.607,13220,en,Action; Adventure; Science Fiction,2025-12-21
19995,movie,Avatar,2009-12-16,92.5438,7.596,32980,en,Action; Adventure; Fantasy; Science Fiction,2025-12-21
1291608,movie,Dhurandhar,2025-12-05,86.0912,6.3,99,hi,Action; Thriller,2025-12-21
7451,movie,xXx,2002-08-09,83.3597,5.976,4696,en,Action; Adventure; Thriller; Crime; Drama,2025-12-21
1062722,movie,Frankenstein,2025-10-17,81.5765,7.721,2313,en,Drama; Fantasy; Horror,2025-12-21
114868,tv,Record of Ragnarok,2021-06-17,80.9444,8.418,1788,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2025-12-21
301507,tv,Heated Rivalry,2025-11-28,79.2216,8.3,46,en,Drama,2025-12-21
1246049,movie,Dracula,2025-07-30,75.7791,7.128,644,fr,Horror; Fantasy; Romance,2025-12-21
1668,tv,Friends,1994-09-22,75.3373,8.422,8738,en,Comedy,2025-12-21
259886,tv,The War Between the Land and the Sea,2025-12-07,75.1942,7.1,54,en,Sci-Fi & Fantasy; Drama,2025-12-21
269149,movie,Zootopia,2016-02-11,73.267,7.757,17321,en,Animation; Adventure; Family; Comedy,2025-12-21
277752,tv,City of Shadows,2025-12-12,73.2564,7.065,23,es,Crime; Mystery,2025-12-21
1054867,movie,One Battle After Another,2025-09-23,71.2754,7.491,1942,en,Thriller; Crime; Action,2025-12-21
1033148,movie,Die My Love,2025-10-06,67.0441,6.436,187,en,Drama; Thriller,2025-12-21
803796,movie,KPop Demon Hunters,2025-06-20,65.3912,8.181,2062,en,Fantasy; Music; Comedy; Animation,2025-12-21
346364,movie,It,2017-09-06,64.0469,7.238,19906,en,Horror; Thriller,2025-12-21
2190,tv,South Park,1997-08-13,63.6884,8.341,4765,en,Animation; Comedy,2025-12-21
63926,tv,One-Punch Man,2015-10-05,62.8899,8.391,3939,ja,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy,2025-12-21
967941,movie,Wicked: For Good,2025-11-19,62.6105,6.756,470,en,Fantasy; Adventure; Romance,2025-12-21
157741,tv,Landman,2024-11-17,58.2863,8.051,335,en,Drama,2025-12-21
82596,tv,Emily in Paris,2020-10-02,57.9732,7.613,1478,en,Drama; Comedy,2025-12-21
76479,tv,The Boys,2019-07-25,57.6144,8.446,11450,en,Sci-Fi & Fantasy; Action & Adventure,2025-12-21
103540,tv,Percy Jackson and the Olympians,2023-12-19,57.4101,7.3,639,en,Action & Adventure; Sci-Fi & Fantasy; Drama; Family,2025-12-21
256721,tv,Gachiakuta,2025-07-06,56.1777,8.7,160,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2025-12-21
617126,movie,The Fantastic 4: First Steps,2025-07-23,54.3488,7.014,2655,en,Science Fiction; Adventure; Action,2025-12-21
272418,tv,Robin Hood,2025-11-02,53.903,7.514,72,en,Drama; Action & Adventure,2025-12-21
701387,movie,Bugonia,2025-10-23,52.9789,7.442,881,en,Science Fiction; Crime,2025-12-21
120089,tv,SPY x FAMILY,2022-04-09,52.0703,8.519,2138,ja,Animation; Action & Adventure; Comedy,2025-12-21
1368166,movie,The Housemaid,2025-12-18,51.6126,8.361,18,en,Mystery; Thriller,2025-12-21
1400032,movie,10DANCE,2025-12-17,49.5095,6.54,25,ja,Romance; Drama,2025-12-21
1061474,movie,Superman,2025-07-09,48.6819,7.4,4010,en,Science Fiction; Adventure; Action,2025-12-21
157336,movie,Interstellar,2014-11-05,47.6511,8.464,38431,en,Adventure; Drama; Science Fiction,2025-12-21
1197137,movie,Black Phone 2,2025-10-15,45.6221,6.857,722,en,Horror; Thriller,2025-12-21
211089,tv,Strange Tales of Tang Dynasty,2022-09-27,44.6033,8.369,42,zh,Mystery; Crime; Drama; Action & Adventure,2025-12-21
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,43.4053,7.4,12,en,Family; Comedy; Adventure; Animation,2025-12-21
911430,movie,F1,2025-06-25,43.1597,7.797,2822,en,Action; Drama,2025-12-21
97951,tv,Mayor of Kingstown,2021-11-14,42.5184,7.858,549,en,Drama; Crime,2025-12-21
840326,movie,Sisu,2022-09-09,41.4866,7.407,2567,fi,Action; War,2025-12-21
281013,tv,Dynamite Kiss,2025-11-12,40.2992,8.5,27,ko,Drama; Comedy,2025-12-21
546554,movie,Knives Out,2019-11-27,37.1266,7.846,13373,en,Comedy; Crime; Mystery,2025-12-21
254482,tv,The Vendetta of An,2025-12-12,35.0272,9.5,4,zh,Drama; Mystery,2025-12-21
98123,tv,The Daily Life of the Immortal King,2020-01-18,35.0215,8.3,684,zh,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy,2025-12-21
1233413,movie,Sinners,2025-04-16,34.7388,7.502,3041,en,Horror; Action; Thriller,2025-12-21
37854,tv,One Piece,1999-10-20,33.8604,8.7,5071,ja,Action & Adventure; Comedy; Animation,2025-12-21
1456349,movie,It Was Just an Accident,2025-09-27,33.4374,7.189,201,fa,Drama; Thriller; Crime,2025-12-21
671,movie,Harry Potter and the Philosopher's Stone,2001-11-16,32.9345,7.899,28907,en,Adventure; Fantasy,2025-12-21
1275779,movie,Disclosure Day,2026-06-10,32.3957,0.0,0,en,Science Fiction,2025-12-21
155,movie,The Dark Knight,2008-07-16,32.0182,8.524,34845,en,Drama; Action; Crime; Thriller,2025-12-21
106646,movie,The Wolf of Wall Street,2013-12-25,31.6936,8.026,25270,en,Crime; Drama; Comedy,2025-12-21
1127628,movie,The Thing with Feathers,2025-10-17,31.3052,7.2,15,en,Drama,2025-12-21
604079,movie,The Long Walk,2025-09-10,30.7767,6.9,930,en,Horror; Science Fiction; Thriller,2025-12-21
211288,tv,Tracker,2024-02-11,30.1541,7.528,232,en,Drama; Crime,2025-12-21
1035259,movie,The Naked Gun,2025-07-30,26.1822,6.46,1197,en,Action; Comedy; Crime,2025-12-21
75656,movie,Now You See Me,2013-05-29,25.3006,7.334,16301,en,Thriller; Crime,2025-12-21
250307,tv,The Pitt,2025-01-09,24.6549,8.7,320,en,Drama,2025-12-21
1078605,movie,Weapons,2025-08-04,24.2996,7.307,2535,en,Horror; Mystery,2025-12-21
1352624,movie,The Mastermind,2025-10-16,23.9521,5.661,57,en,Drama; Crime,2025-12-21
639988,movie,No Other Choice,2025-09-24,22.3887,7.586,110,ko,Crime; Thriller; Drama,2025-12-21
1069905,movie,Jay Kelly,2025-11-14,22.2651,6.068,205,en,Drama; Comedy,2025-12-21
436969,movie,The Suicide Squad,2021-07-28,21.9077,7.477,9267,en,Action; Comedy; Adventure,2025-12-21
1401778,movie,Turbulence,2025-11-26,21.4277,4.891,23,en,Thriller; Action; Adventure; Drama; Fantasy,2025-12-21
1234731,movie,Anaconda,2025-12-24,21.3388,9.3,3,en,Adventure; Comedy; Horror,2025-12-21
1124566,movie,Sentimental Value,2025-08-20,20.6602,7.642,162,no,Drama,2025-12-21
1220564,movie,The Secret Agent,2025-07-23,20.6108,8.0,106,pt,Crime; Drama; Thriller; Mystery,2025-12-21
65930,tv,My Hero Academia,2016-04-03,20.0776,8.619,5144,ja,Action & Adventure; Animation; Sci-Fi & Fantasy,2025-12-21
11,movie,Star Wars,1977-05-25,19.4501,8.203,21735,en,Adventure; Action; Science Fiction,2025-12-21
1317288,movie,Marty Supreme,2025-12-19,19.2867,8.3,3,en,Thriller; Drama; Comedy,2025-12-21
1233066,movie,Manitou's Canoe,2025-08-14,18.7153,6.932,96,de,Comedy; Western,2025-12-21
1214931,movie,Nuremberg,2025-11-06,17.8223,7.048,104,en,History; Drama,2025-12-21
1241983,movie,Train Dreams,2025-11-05,17.7546,7.252,317,en,Drama,2025-12-21
277052,tv,Uncle,2025-12-15,17.0247,8.5,2,zh,Drama,2025-12-21
231620,tv,Natural High,2023-08-13,16.3083,7.2,6,zh,Reality; Comedy,2025-12-21
302919,tv,The End of an Era,2025-12-12,13.6419,8.5,15,en,Documentary,2025-12-21
1241470,movie,Osiris,2025-07-25,13.4172,6.2,149,en,Science Fiction; Action; Horror,2025-12-21
975225,movie,Spinal Tap II: The End Continues,2025-09-12,12.8415,6.488,43,en,Comedy; Music,2025-12-21
1321624,movie,731: Evil Unbound,2025-09-18,11.9308,5.2,12,zh,Drama; History; Horror; War,2025-12-21
329,movie,Jurassic Park,1993-06-11,8.3312,7.963,17327,en,Adventure; Science Fiction,2025-12-21
