id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
1062722,movie,Frankenstein,2025-10-17,985.5519,8.0,633.0,en,Drama; Horror; Science Fiction,2025-11-10
1197137,movie,Black Phone 2,2025-10-15,407.684,7.259,376.0,en,Horror; Thriller,2025-11-10
200875,tv,IT: Welcome to Derry,2025-10-26,332.7472,7.943,297.0,en,Mystery; Drama,2025-11-10
1242898,movie,Predator: Badlands,2025-11-05,332.7273,7.067,164.0,en,Action; Science Fiction; Adventure,2025-11-10
66732,tv,Stranger Things,2016-07-15,259.2859,8.594,18931.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-10
71912,tv,The Witcher,2019-12-20,237.2413,7.98,6362.0,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-10
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,230.8447,8.227,161.0,ja,Animation; Action; Romance; Fantasy,2025-11-10
225171,tv,Pluribus,2025-11-06,185.4246,9.1,41.0,en,Drama; Sci-Fi & Fantasy,2025-11-10
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,181.0479,7.806,518.0,ja,Animation; Action; Fantasy; Thriller,2025-11-10
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,181.0479,7.806,518.0,ja,Animation; Action; Fantasy; Thriller,2025-11-10
1561969,movie,Baramulla,2025-11-06,163.4442,6.25,2.0,hi,Horror,2025-11-10
7451,movie,xXx,2002-08-09,134.3948,5.967,4628.0,en,Action; Adventure; Thriller; Crime; Drama,2025-11-10
617126,movie,The Fantastic 4: First Steps,2025-07-23,132.594,7.098,2280.0,en,Science Fiction; Adventure; Action,2025-11-10
94954,tv,Hazbin Hotel,2024-01-18,130.2795,8.662,1390.0,en,Animation; Comedy; Drama; Sci-Fi & Fantasy,2025-11-10
153312,tv,Tulsa King,2022-11-13,130.0298,8.317,2362.0,en,Crime; Drama; Comedy,2025-11-10
456,tv,The Simpsons,1989-12-17,112.1864,8.012,10428.0,en,Family; Animation; Comedy,2025-11-10
1280450,movie,Stolen Girl,2025-09-04,109.7599,6.596,69.0,en,Thriller; Action; Adventure,2025-11-10
803796,movie,KPop Demon Hunters,2025-06-20,106.4349,8.229,1851.0,en,Fantasy; Music; Comedy; Animation,2025-11-10
1434,tv,Family Guy,1999-01-31,101.7416,7.4,4702.0,en,Animation; Comedy,2025-11-10
272418,tv,Robin Hood,2025-11-02,101.2467,8.079,38.0,en,Drama; Action & Adventure,2025-11-10
1399,tv,Game of Thrones,2011-04-17,97.9759,8.5,25748.0,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-10
1038392,movie,The Conjuring: Last Rites,2025-09-03,93.7191,7.003,1250.0,en,Horror,2025-11-10
293613,tv,Physical: Asia,2025-10-28,77.8362,7.333,12.0,ko,Reality,2025-11-10
63926,tv,One-Punch Man,2015-10-05,73.5785,8.396,3888.0,ja,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy,2025-11-10
1396,tv,Breaking Bad,2008-01-20,72.8488,8.9,16361.0,en,Drama; Crime,2025-11-10
221079,tv,The Last Frontier,2025-10-09,70.428,7.423,71.0,en,Crime; Drama,2025-11-10
1571470,movie,The Rats: A Witcher Tale,2025-10-29,70.0291,4.903,62.0,en,Fantasy; Drama; Adventure,2025-11-10
1234821,movie,Jurassic World Rebirth,2025-07-01,69.6097,6.379,2451.0,en,Science Fiction; Adventure; Action,2025-11-10
1114967,movie,Good Fortune,2025-10-14,66.9331,6.8,72.0,en,Comedy; Fantasy,2025-11-10
1061474,movie,Superman,2025-07-09,64.8867,7.418,3765.0,en,Science Fiction; Adventure; Action,2025-11-10
217528,tv,Heweliusz,2025-11-05,64.8204,7.821,14.0,pl,Drama,2025-11-10
1446358,movie,Groom & Two Brides,2025-11-06,64.4456,5.0,1.0,ar,Romance; Comedy,2025-11-10
245219,tv,Death by Lightning,2025-11-06,59.5636,8.3,16.0,en,Drama; Crime,2025-11-10
1078605,movie,Weapons,2025-08-04,58.5281,7.339,2264.0,en,Horror; Mystery,2025-11-10
286801,tv,Monster: The Ed Gein Story,2025-10-03,57.4241,7.32,365.0,en,Drama; Crime,2025-11-10
239385,tv,The Manipulated,2025-11-05,57.3017,9.267,15.0,ko,Crime; Drama,2025-11-10
239385,tv,The Manipulated,2025-11-05,57.3017,9.267,15.0,ko,Crime; Drama,2025-11-10
604079,movie,The Long Walk,2025-09-10,56.2647,6.948,708.0,en,Thriller; Horror; Science Fiction,2025-11-10
533533,movie,TRON: Ares,2025-10-08,54.9048,6.372,371.0,en,Science Fiction; Adventure; Action,2025-11-10
760329,movie,The Smashing Machine,2025-10-01,54.4368,6.5,147.0,en,History; Drama,2025-11-10
120089,tv,SPY x FAMILY,2022-04-09,53.7397,8.527,2115.0,ja,Animation; Comedy; Action & Adventure,2025-11-10
120089,tv,SPY x FAMILY,2022-04-09,53.7397,8.527,2115.0,ja,Animation; Comedy; Action & Adventure,2025-11-10
1084242,movie,Zootopia 2,2025-11-26,52.1374,0.0,0.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-10
1497036,movie,Dr. Seuss's The Sneetches,2025-11-03,52.0103,7.6,5.0,en,Animation; Family,2025-11-10
2190,tv,South Park,1997-08-13,51.7828,8.342,4732.0,en,Animation; Comedy,2025-11-10
258742,tv,All's Fair,2025-11-04,51.2544,3.0,26.0,en,Drama; Comedy,2025-11-10
1290159,movie,A House of Dynamite,2025-10-02,51.2256,6.4,677.0,en,Thriller,2025-11-10
257534,tv,Devil in Disguise: John Wayne Gacy,2025-10-16,51.0796,7.5,28.0,en,Crime; Drama,2025-11-10
756999,movie,The Black Phone,2022-06-16,50.456,7.551,5472.0,en,Horror; Thriller,2025-11-10
271885,tv,As You Stood By,2025-11-07,49.4618,8.692,13.0,ko,Crime; Drama; Mystery,2025-11-10
1087192,movie,How to Train Your Dragon,2025-06-06,46.3876,8.004,2155.0,en,Fantasy; Family; Action; Adventure,2025-11-10
1328803,movie,Prisoner of War,2025-09-19,46.3114,7.1,105.0,en,Action; War; Thriller; History,2025-11-10
1246049,movie,Dracula: A Love Tale,2025-07-30,45.8047,7.074,345.0,fr,Horror; Fantasy; Romance,2025-11-10
211089,tv,Strange Tales of Tang Dynasty,2022-09-27,45.7573,8.141,32.0,zh,Mystery; Crime; Drama; Action & Adventure,2025-11-10
97951,tv,Mayor of Kingstown,2021-11-14,45.3268,7.857,537.0,en,Drama; Crime,2025-11-10
701387,movie,Bugonia,2025-10-23,45.2422,7.637,271.0,en,Science Fiction; Crime,2025-11-10
95480,tv,Slow Horses,2022-04-01,42.7295,7.982,684.0,en,Crime; Drama; Comedy,2025-11-10
279013,tv,TREMEMBÉ,2025-10-31,42.621,8.3,10.0,pt,Drama; Crime,2025-11-10
1054867,movie,One Battle After Another,2025-09-23,41.9385,7.704,1118.0,en,Action; Thriller; Crime,2025-11-10
1327862,movie,Regretting You,2025-10-22,40.9648,7.056,54.0,en,Romance; Drama,2025-11-10
226637,tv,High Potential,2024-09-17,39.7868,8.055,348.0,en,Drama; Crime; Mystery,2025-11-10
1175942,movie,The Bad Guys 2,2025-07-24,38.6719,7.8,504.0,en,Family; Comedy; Crime; Adventure; Animation,2025-11-10
1035259,movie,The Naked Gun,2025-07-30,38.0,6.5,1036.0,en,Comedy; Action; Crime,2025-11-10
1376434,movie,Predator: Killer of Killers,2025-06-05,37.5562,7.883,930.0,en,Animation; Action; Science Fiction; Thriller,2025-11-10
299778,tv,Tatsuki Fujimoto 17-26,2025-11-08,36.6656,9.25,4.0,ja,Animation; Drama; Comedy; Sci-Fi & Fantasy,2025-11-10
157336,movie,Interstellar,2014-11-05,35.1477,8.462,38186.0,en,Adventure; Drama; Science Fiction,2025-11-10
37854,tv,One Piece,1999-10-20,34.9932,8.7,5033.0,ja,Action & Adventure; Comedy; Animation,2025-11-10
37854,tv,One Piece,1999-10-20,34.9932,8.7,5033.0,ja,Action & Adventure; Comedy; Animation,2025-11-10
246386,tv,All Her Fault,2025-11-07,34.9202,8.3,13.0,en,Drama; Mystery; Crime,2025-11-10
1252382,movie,Tyler Perry's Finding Joy,2025-11-05,34.3596,6.3,13.0,en,Drama,2025-11-10
541671,movie,Ballerina,2025-06-04,33.6653,7.314,1946.0,en,Action; Thriller; Crime,2025-11-10
261663,tv,Blood River,2025-10-20,31.874,6.6,9.0,zh,Drama; Action & Adventure,2025-11-10
425274,movie,Now You See Me: Now You Don't,2025-11-12,31.7926,6.167,3.0,en,Thriller; Crime; Mystery,2025-11-10
402431,movie,Wicked,2024-11-20,31.764,6.9,2497.0,en,Drama; Romance; Fantasy,2025-11-10
1426792,movie,Mango,2025-11-06,31.7316,7.1,11.0,da,Romance; Drama,2025-11-10
155,movie,The Dark Knight,2008-07-16,30.9777,8.524,34664.0,en,Drama; Action; Crime; Thriller,2025-11-10
252000,tv,Down Cemetery Road,2025-10-29,30.8099,6.038,13.0,en,Drama; Crime; Mystery,2025-11-10
247168,tv,Chad Powers,2025-09-30,30.727,8.162,37.0,en,Comedy,2025-11-10
1272166,movie,Ballad of a Small Player,2025-10-15,30.4597,5.9,151.0,en,Mystery; Thriller; Crime; Drama,2025-11-10
